i;j;t;TC_aijt;G_aijt;F_aij;W_ij
27;4;6;1000000;0.1;0.0002;174
27;4;7;1000000;0.1;0.0002;174
27;4;8;1000000;0.1;0.0002;174
27;4;9;1000000;0.1;0.0002;174
27;4;10;1000000;0.1;0.0002;174
27;4;11;1000000;0.1;0.0002;174
27;4;12;1000000;0.1;0.0002;174
27;4;13;1000000;0.1;0.0002;174
27;4;14;1000000;0.1;0.0002;174
27;5;1;1000000;0.1;0.0002;153
27;5;2;1000000;0.1;0.0002;153
27;5;3;1000000;0.1;0.0002;153
27;5;4;1000000;0.1;0.0002;153
27;5;5;1000000;0.1;0.0002;153
27;5;6;1000000;0.1;0.0002;153
27;5;7;1000000;0.1;0.0002;153
27;5;8;1000000;0.1;0.0002;153
27;5;9;1000000;0.1;0.0002;153
27;5;10;1000000;0.1;0.0002;153
27;5;11;1000000;0.1;0.0002;153
27;5;12;1000000;0.1;0.0002;153
27;5;13;1000000;0.1;0.0002;153
27;5;14;1000000;0.1;0.0002;153
27;6;1;1000000;0.1;0.0002;108
27;6;2;1000000;0.1;0.0002;108
27;6;3;1000000;0.1;0.0002;108
27;6;4;1000000;0.1;0.0002;108
27;6;5;1000000;0.1;0.0002;108
27;6;6;1000000;0.1;0.0002;108
27;6;7;1000000;0.1;0.0002;108
27;6;8;1000000;0.1;0.0002;108
27;6;9;1000000;0.1;0.0002;108
27;6;10;1000000;0.1;0.0002;108
27;6;11;1000000;0.1;0.0002;108
27;6;12;1000000;0.1;0.0002;108
27;6;13;1000000;0.1;0.0002;108
27;6;14;1000000;0.1;0.0002;108
27;7;1;1000000;0.1;0.0002;127
27;7;2;1000000;0.1;0.0002;127
27;7;3;1000000;0.1;0.0002;127
27;7;4;1000000;0.1;0.0002;127
27;7;5;1000000;0.1;0.0002;127
27;7;6;1000000;0.1;0.0002;127
27;7;7;1000000;0.1;0.0002;127
27;7;8;1000000;0.1;0.0002;127
27;7;9;1000000;0.1;0.0002;127
27;7;10;1000000;0.1;0.0002;127
27;7;11;1000000;0.1;0.0002;127
27;7;12;1000000;0.1;0.0002;127
27;7;13;1000000;0.1;0.0002;127
27;7;14;1000000;0.1;0.0002;127
27;8;1;1000000;0.1;0.0002;134
27;8;2;1000000;0.1;0.0002;134
27;8;3;1000000;0.1;0.0002;134
27;8;4;1000000;0.1;0.0002;134
27;8;5;1000000;0.1;0.0002;134
27;8;6;1000000;0.1;0.0002;134
27;8;7;1000000;0.1;0.0002;134
27;8;8;1000000;0.1;0.0002;134
27;8;9;1000000;0.1;0.0002;134
27;8;10;1000000;0.1;0.0002;134
27;8;11;1000000;0.1;0.0002;134
27;8;12;1000000;0.1;0.0002;134
27;8;13;1000000;0.1;0.0002;134
27;8;14;1000000;0.1;0.0002;134
27;9;1;1000000;0.1;0.0002;143
27;9;2;1000000;0.1;0.0002;143
27;9;3;1000000;0.1;0.0002;143
27;9;4;1000000;0.1;0.0002;143
27;9;5;1000000;0.1;0.0002;143
27;9;6;1000000;0.1;0.0002;143
27;9;7;1000000;0.1;0.0002;143
27;9;8;1000000;0.1;0.0002;143
27;9;9;1000000;0.1;0.0002;143
27;9;10;1000000;0.1;0.0002;143
27;9;11;1000000;0.1;0.0002;143
27;9;12;1000000;0.1;0.0002;143
27;9;13;1000000;0.1;0.0002;143
27;9;14;1000000;0.1;0.0002;143
28;1;1;1000000;0.1;0.0002;66
28;1;2;1000000;0.1;0.0002;66
28;1;3;1000000;0.1;0.0002;66
28;1;4;1000000;0.1;0.0002;66
28;1;5;1000000;0.1;0.0002;66
28;1;6;1000000;0.1;0.0002;66
28;1;7;1000000;0.1;0.0002;66
28;1;8;1000000;0.1;0.0002;66
28;1;9;1000000;0.1;0.0002;66
28;1;10;1000000;0.1;0.0002;66
28;1;11;1000000;0.1;0.0002;66
28;1;12;1000000;0.1;0.0002;66
28;1;13;1000000;0.1;0.0002;66
28;1;14;1000000;0.1;0.0002;66
28;2;1;1000000;0.1;0.0002;34
28;2;2;1000000;0.1;0.0002;34
28;2;3;1000000;0.1;0.0002;34
28;2;4;1000000;0.1;0.0002;34
28;2;5;1000000;0.1;0.0002;34
28;2;6;1000000;0.1;0.0002;34
28;2;7;1000000;0.1;0.0002;34
28;2;8;1000000;0.1;0.0002;34
28;2;9;1000000;0.1;0.0002;34
28;2;10;1000000;0.1;0.0002;34
28;2;11;1000000;0.1;0.0002;34
28;2;12;1000000;0.1;0.0002;34
28;2;13;1000000;0.1;0.0002;34
28;2;14;1000000;0.1;0.0002;34
28;3;1;1000000;0.1;0.0002;55
28;3;2;1000000;0.1;0.0002;55
28;3;3;1000000;0.1;0.0002;55
28;3;4;1000000;0.1;0.0002;55
28;3;5;1000000;0.1;0.0002;55
28;3;6;1000000;0.1;0.0002;55
28;3;7;1000000;0.1;0.0002;55
28;3;8;1000000;0.1;0.0002;55
28;3;9;1000000;0.1;0.0002;55
28;3;10;1000000;0.1;0.0002;55
28;3;11;1000000;0.1;0.0002;55
28;3;12;1000000;0.1;0.0002;55
28;3;13;1000000;0.1;0.0002;55
28;3;14;1000000;0.1;0.0002;55
28;4;1;1000000;0.1;0.0002;78
28;4;2;1000000;0.1;0.0002;78
28;4;3;1000000;0.1;0.0002;78
28;4;4;1000000;0.1;0.0002;78
28;4;5;1000000;0.1;0.0002;78
28;4;6;1000000;0.1;0.0002;78
28;4;7;1000000;0.1;0.0002;78
28;4;8;1000000;0.1;0.0002;78
28;4;9;1000000;0.1;0.0002;78
28;4;10;1000000;0.1;0.0002;78
28;4;11;1000000;0.1;0.0002;78
28;4;12;1000000;0.1;0.0002;78
28;4;13;1000000;0.1;0.0002;78
28;4;14;1000000;0.1;0.0002;78
28;5;1;1000000;0.1;0.0002;81
28;5;2;1000000;0.1;0.0002;81
28;5;3;1000000;0.1;0.0002;81
28;5;4;1000000;0.1;0.0002;81
28;5;5;1000000;0.1;0.0002;81
28;5;6;1000000;0.1;0.0002;81
28;5;7;1000000;0.1;0.0002;81
28;5;8;1000000;0.1;0.0002;81
28;5;9;1000000;0.1;0.0002;81
28;5;10;1000000;0.1;0.0002;81
28;5;11;1000000;0.1;0.0002;81
28;5;12;1000000;0.1;0.0002;81
28;5;13;1000000;0.1;0.0002;81
28;5;14;1000000;0.1;0.0002;81
28;6;1;1000000;0.1;0.0002;25
28;6;2;1000000;0.1;0.0002;25
28;6;3;1000000;0.1;0.0002;25
28;6;4;1000000;0.1;0.0002;25
28;6;5;1000000;0.1;0.0002;25
28;6;6;1000000;0.1;0.0002;25
28;6;7;1000000;0.1;0.0002;25
28;6;8;1000000;0.1;0.0002;25
28;6;9;1000000;0.1;0.0002;25
28;6;10;1000000;0.1;0.0002;25
28;6;11;1000000;0.1;0.0002;25
28;6;12;1000000;0.1;0.0002;25
28;6;13;1000000;0.1;0.0002;25
28;6;14;1000000;0.1;0.0002;25
28;7;1;1000000;0.1;0.0002;100
28;7;2;1000000;0.1;0.0002;100
28;7;3;1000000;0.1;0.0002;100
28;7;4;1000000;0.1;0.0002;100
28;7;5;1000000;0.1;0.0002;100
28;7;6;1000000;0.1;0.0002;100
28;7;7;1000000;0.1;0.0002;100
28;7;8;1000000;0.1;0.0002;100
28;7;9;1000000;0.1;0.0002;100
28;7;10;1000000;0.1;0.0002;100
28;7;11;1000000;0.1;0.0002;100
28;7;12;1000000;0.1;0.0002;100
28;7;13;1000000;0.1;0.0002;100
28;7;14;1000000;0.1;0.0002;100
28;8;1;1000000;0.1;0.0002;124
28;8;2;1000000;0.1;0.0002;124
28;8;3;1000000;0.1;0.0002;124
28;8;4;1000000;0.1;0.0002;124
28;8;5;1000000;0.1;0.0002;124
28;8;6;1000000;0.1;0.0002;124
28;8;7;1000000;0.1;0.0002;124
28;8;8;1000000;0.1;0.0002;124
28;8;9;1000000;0.1;0.0002;124
28;8;10;1000000;0.1;0.0002;124
28;8;11;1000000;0.1;0.0002;124
28;8;12;1000000;0.1;0.0002;124
28;8;13;1000000;0.1;0.0002;124
28;8;14;1000000;0.1;0.0002;124
28;9;1;1000000;0.1;0.0002;128
28;9;2;1000000;0.1;0.0002;128
28;9;3;1000000;0.1;0.0002;128
28;9;4;1000000;0.1;0.0002;128
28;9;5;1000000;0.1;0.0002;128
28;9;6;1000000;0.1;0.0002;128
28;9;7;1000000;0.1;0.0002;128
28;9;8;1000000;0.1;0.0002;128
28;9;9;1000000;0.1;0.0002;128
28;9;10;1000000;0.1;0.0002;128
28;9;11;1000000;0.1;0.0002;128
28;9;12;1000000;0.1;0.0002;128
28;9;13;1000000;0.1;0.0002;128
28;9;14;1000000;0.1;0.0002;128
29;1;1;1000000;0.1;0.0002;75
29;1;2;1000000;0.1;0.0002;75
29;1;3;1000000;0.1;0.0002;75
29;1;4;1000000;0.1;0.0002;75
29;1;5;1000000;0.1;0.0002;75
29;1;6;1000000;0.1;0.0002;75
29;1;7;1000000;0.1;0.0002;75
29;1;8;1000000;0.1;0.0002;75
29;1;9;1000000;0.1;0.0002;75
29;1;10;1000000;0.1;0.0002;75
29;1;11;1000000;0.1;0.0002;75
29;1;12;1000000;0.1;0.0002;75
29;1;13;1000000;0.1;0.0002;75
29;1;14;1000000;0.1;0.0002;75
29;2;1;1000000;0.1;0.0002;57
29;2;2;1000000;0.1;0.0002;57
29;2;3;1000000;0.1;0.0002;57
29;2;4;1000000;0.1;0.0002;57
29;2;5;1000000;0.1;0.0002;57
29;2;6;1000000;0.1;0.0002;57
29;2;7;1000000;0.1;0.0002;57
29;2;8;1000000;0.1;0.0002;57
29;2;9;1000000;0.1;0.0002;57
29;2;10;1000000;0.1;0.0002;57
29;2;11;1000000;0.1;0.0002;57
29;2;12;1000000;0.1;0.0002;57
29;2;13;1000000;0.1;0.0002;57
29;2;14;1000000;0.1;0.0002;57
29;3;1;1000000;0.1;0.0002;46
29;3;2;1000000;0.1;0.0002;46
29;3;3;1000000;0.1;0.0002;46
29;3;4;1000000;0.1;0.0002;46
29;3;5;1000000;0.1;0.0002;46
29;3;6;1000000;0.1;0.0002;46
29;3;7;1000000;0.1;0.0002;46
29;3;8;1000000;0.1;0.0002;46
29;3;9;1000000;0.1;0.0002;46
29;3;10;1000000;0.1;0.0002;46
29;3;11;1000000;0.1;0.0002;46
29;3;12;1000000;0.1;0.0002;46
29;3;13;1000000;0.1;0.0002;46
29;3;14;1000000;0.1;0.0002;46
29;4;1;1000000;0.1;0.0002;104
29;4;2;1000000;0.1;0.0002;104
29;4;3;1000000;0.1;0.0002;104
29;4;4;1000000;0.1;0.0002;104
29;4;5;1000000;0.1;0.0002;104
29;4;6;1000000;0.1;0.0002;104
29;4;7;1000000;0.1;0.0002;104
29;4;8;1000000;0.1;0.0002;104
29;4;9;1000000;0.1;0.0002;104
29;4;10;1000000;0.1;0.0002;104
29;4;11;1000000;0.1;0.0002;104
29;4;12;1000000;0.1;0.0002;104
29;4;13;1000000;0.1;0.0002;104
29;4;14;1000000;0.1;0.0002;104
29;5;1;1000000;0.1;0.0002;139
29;5;2;1000000;0.1;0.0002;139
29;5;3;1000000;0.1;0.0002;139
29;5;4;1000000;0.1;0.0002;139
29;5;5;1000000;0.1;0.0002;139
29;5;6;1000000;0.1;0.0002;139
29;5;7;1000000;0.1;0.0002;139
29;5;8;1000000;0.1;0.0002;139
29;5;9;1000000;0.1;0.0002;139
29;5;10;1000000;0.1;0.0002;139
29;5;11;1000000;0.1;0.0002;139
29;5;12;1000000;0.1;0.0002;139
29;5;13;1000000;0.1;0.0002;139
29;5;14;1000000;0.1;0.0002;139
29;6;1;1000000;0.1;0.0002;144
29;6;2;1000000;0.1;0.0002;144
29;6;3;1000000;0.1;0.0002;144
29;6;4;1000000;0.1;0.0002;144
29;6;5;1000000;0.1;0.0002;144
29;6;6;1000000;0.1;0.0002;144
29;6;7;1000000;0.1;0.0002;144
29;6;8;1000000;0.1;0.0002;144
29;6;9;1000000;0.1;0.0002;144
29;6;10;1000000;0.1;0.0002;144
29;6;11;1000000;0.1;0.0002;144
29;6;12;1000000;0.1;0.0002;144
29;6;13;1000000;0.1;0.0002;144
29;6;14;1000000;0.1;0.0002;144
29;7;1;1000000;0.1;0.0002;151
29;7;2;1000000;0.1;0.0002;151
29;7;3;1000000;0.1;0.0002;151
29;7;4;1000000;0.1;0.0002;151
29;7;5;1000000;0.1;0.0002;151
29;7;6;1000000;0.1;0.0002;151
29;7;7;1000000;0.1;0.0002;151
29;7;8;1000000;0.1;0.0002;151
29;7;9;1000000;0.1;0.0002;151
29;7;10;1000000;0.1;0.0002;151
29;7;11;1000000;0.1;0.0002;151
29;7;12;1000000;0.1;0.0002;151
29;7;13;1000000;0.1;0.0002;151
29;7;14;1000000;0.1;0.0002;151
29;8;1;1000000;0.1;0.0002;72
29;8;2;1000000;0.1;0.0002;72
29;8;3;1000000;0.1;0.0002;72
29;8;4;1000000;0.1;0.0002;72
29;8;5;1000000;0.1;0.0002;72
29;8;6;1000000;0.1;0.0002;72
29;8;7;1000000;0.1;0.0002;72
29;8;8;1000000;0.1;0.0002;72
29;8;9;1000000;0.1;0.0002;72
29;8;10;1000000;0.1;0.0002;72
29;8;11;1000000;0.1;0.0002;72
29;8;12;1000000;0.1;0.0002;72
29;8;13;1000000;0.1;0.0002;72
29;8;14;1000000;0.1;0.0002;72
29;9;1;1000000;0.1;0.0002;66
29;9;2;1000000;0.1;0.0002;66
29;9;3;1000000;0.1;0.0002;66
29;9;4;1000000;0.1;0.0002;66
29;9;5;1000000;0.1;0.0002;66
29;9;6;1000000;0.1;0.0002;66
29;9;7;1000000;0.1;0.0002;66
29;9;8;1000000;0.1;0.0002;66
29;9;9;1000000;0.1;0.0002;66
29;9;10;1000000;0.1;0.0002;66
29;9;11;1000000;0.1;0.0002;66
29;9;12;1000000;0.1;0.0002;66
29;9;13;1000000;0.1;0.0002;66
29;9;14;1000000;0.1;0.0002;66
30;1;1;1000000;0.1;0.0002;196
30;1;2;1000000;0.1;0.0002;196
30;1;3;1000000;0.1;0.0002;196
30;1;4;1000000;0.1;0.0002;196
30;1;5;1000000;0.1;0.0002;196
30;1;6;1000000;0.1;0.0002;196
30;1;7;1000000;0.1;0.0002;196
30;1;8;1000000;0.1;0.0002;196
30;1;9;1000000;0.1;0.0002;196
30;1;10;1000000;0.1;0.0002;196
30;1;11;1000000;0.1;0.0002;196
30;1;12;1000000;0.1;0.0002;196
30;1;13;1000000;0.1;0.0002;196
30;1;14;1000000;0.1;0.0002;196
30;2;1;1000000;0.1;0.0002;89
30;2;2;1000000;0.1;0.0002;89
30;2;3;1000000;0.1;0.0002;89
30;2;4;1000000;0.1;0.0002;89
30;2;5;1000000;0.1;0.0002;89
30;2;6;1000000;0.1;0.0002;89
30;2;7;1000000;0.1;0.0002;89
30;2;8;1000000;0.1;0.0002;89
30;2;9;1000000;0.1;0.0002;89
30;2;10;1000000;0.1;0.0002;89
30;2;11;1000000;0.1;0.0002;89
30;2;12;1000000;0.1;0.0002;89
30;2;13;1000000;0.1;0.0002;89
30;2;14;1000000;0.1;0.0002;89
30;3;1;1000000;0.1;0.0002;68
30;3;2;1000000;0.1;0.0002;68
30;3;3;1000000;0.1;0.0002;68
30;3;4;1000000;0.1;0.0002;68
30;3;5;1000000;0.1;0.0002;68
30;3;6;1000000;0.1;0.0002;68
30;3;7;1000000;0.1;0.0002;68
30;3;8;1000000;0.1;0.0002;68
30;3;9;1000000;0.1;0.0002;68
30;3;10;1000000;0.1;0.0002;68
30;3;11;1000000;0.1;0.0002;68
30;3;12;1000000;0.1;0.0002;68
30;3;13;1000000;0.1;0.0002;68
30;3;14;1000000;0.1;0.0002;68
30;4;1;1000000;0.1;0.0002;129
30;4;2;1000000;0.1;0.0002;129
30;4;3;1000000;0.1;0.0002;129
30;4;4;1000000;0.1;0.0002;129
30;4;5;1000000;0.1;0.0002;129
30;4;6;1000000;0.1;0.0002;129
30;4;7;1000000;0.1;0.0002;129
30;4;8;1000000;0.1;0.0002;129
30;4;9;1000000;0.1;0.0002;129
30;4;10;1000000;0.1;0.0002;129
30;4;11;1000000;0.1;0.0002;129
30;4;12;1000000;0.1;0.0002;129
30;4;13;1000000;0.1;0.0002;129
30;4;14;1000000;0.1;0.0002;129
30;5;1;1000000;0.1;0.0002;103
30;5;2;1000000;0.1;0.0002;103
30;5;3;1000000;0.1;0.0002;103
30;5;4;1000000;0.1;0.0002;103
30;5;5;1000000;0.1;0.0002;103
30;5;6;1000000;0.1;0.0002;103
30;5;7;1000000;0.1;0.0002;103
30;5;8;1000000;0.1;0.0002;103
30;5;9;1000000;0.1;0.0002;103
30;5;10;1000000;0.1;0.0002;103
30;5;11;1000000;0.1;0.0002;103
30;5;12;1000000;0.1;0.0002;103
30;5;13;1000000;0.1;0.0002;103
30;5;14;1000000;0.1;0.0002;103
30;6;1;1000000;0.1;0.0002;126
30;6;2;1000000;0.1;0.0002;126
30;6;3;1000000;0.1;0.0002;126
30;6;4;1000000;0.1;0.0002;126
30;6;5;1000000;0.1;0.0002;126
30;6;6;1000000;0.1;0.0002;126
30;6;7;1000000;0.1;0.0002;126
30;6;8;1000000;0.1;0.0002;126
30;6;9;1000000;0.1;0.0002;126
30;6;10;1000000;0.1;0.0002;126
30;6;11;1000000;0.1;0.0002;126
30;6;12;1000000;0.1;0.0002;126
30;6;13;1000000;0.1;0.0002;126
30;6;14;1000000;0.1;0.0002;126
30;7;1;1000000;0.1;0.0002;138
30;7;2;1000000;0.1;0.0002;138
30;7;3;1000000;0.1;0.0002;138
30;7;4;1000000;0.1;0.0002;138
30;7;5;1000000;0.1;0.0002;138
30;7;6;1000000;0.1;0.0002;138
30;7;7;1000000;0.1;0.0002;138
30;7;8;1000000;0.1;0.0002;138
30;7;9;1000000;0.1;0.0002;138
30;7;10;1000000;0.1;0.0002;138
30;7;11;1000000;0.1;0.0002;138
30;7;12;1000000;0.1;0.0002;138
30;7;13;1000000;0.1;0.0002;138
30;7;14;1000000;0.1;0.0002;138
30;8;1;1000000;0.1;0.0002;74
30;8;2;1000000;0.1;0.0002;74
30;8;3;1000000;0.1;0.0002;74
30;8;4;1000000;0.1;0.0002;74
30;8;5;1000000;0.1;0.0002;74
30;8;6;1000000;0.1;0.0002;74
30;8;7;1000000;0.1;0.0002;74
30;8;8;1000000;0.1;0.0002;74
30;8;9;1000000;0.1;0.0002;74
30;8;10;1000000;0.1;0.0002;74
30;8;11;1000000;0.1;0.0002;74
30;8;12;1000000;0.1;0.0002;74
30;8;13;1000000;0.1;0.0002;74
30;8;14;1000000;0.1;0.0002;74
30;9;1;1000000;0.1;0.0002;85
30;9;2;1000000;0.1;0.0002;85
30;9;3;1000000;0.1;0.0002;85
30;9;4;1000000;0.1;0.0002;85
30;9;5;1000000;0.1;0.0002;85
30;9;6;1000000;0.1;0.0002;85
30;9;7;1000000;0.1;0.0002;85
30;9;8;1000000;0.1;0.0002;85
30;9;9;1000000;0.1;0.0002;85
30;9;10;1000000;0.1;0.0002;85
30;9;11;1000000;0.1;0.0002;85
30;9;12;1000000;0.1;0.0002;85
30;9;13;1000000;0.1;0.0002;85
30;9;14;1000000;0.1;0.0002;85
